Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX57,OUT035,1930.82
FDF21,OUT046,3797.922317
FDJ56,OUT018,567.2616
FDX10,OUT013,260.3410088
DRG48,OUT035,1895.5326
DRN37,OUT046,1890.559957
NCY41,OUT018,592.0362804
FDN28,OUT045,1341.587
FDE34,OUT045,2362.9242
FDR10,OUT045,2599.2832
FDC32,OUT017,1665.8316
DRG13,OUT046,3377.398744
FDP59,OUT049,1565.477806
NCT53,OUT010,165.7842
FDL57,OUT027,5522.811
FDN32,OUT010,754.9509525
FDK09,OUT018,5024.1268
FDA52,OUT010,384.2859345
FDC57,OUT049,2460.131
FDI09,OUT035,4488.813404
NCB07,OUT046,1948.499276
FDP26,OUT035,2103.712551
FDP40,OUT027,2326.749067
FDL15,OUT013,1861.5768
FDV07,OUT046,1731.226832
FDS03,OUT017,1207.850932
FDE50,OUT049,4548.057087
FDQ15,OUT017,1350.357972
FDQ33,OUT010,655.4612921
FDT22,OUT013,915.7547615
DRO35,OUT035,3195.022741
FDJ41,OUT049,4219.693817
FDQ27,OUT035,2171.751945
FDC26,OUT017,1410.839462
NCF43,OUT027,2959.1481
NCR50,OUT035,2569.3222
FDE39,OUT018,2507.62692
FDN49,OUT027,1023.868046
DRG11,OUT035,1712.448815
NCA18,OUT049,1626.535611
FDM36,OUT018,1030.6584
FDW32,OUT017,791.6362
NCQ18,OUT010,295.6152
FDX14,OUT027,1974.097
FDD46,OUT017,1596.5884
FDI34,OUT019,1446.004731
NCJ17,OUT035,1154.399235
FDB52,OUT035,2930.011536
FDV55,OUT018,2040.003509
FDC57,OUT046,3359.6268
FDB29,OUT046,1120.5414
NCO43,OUT035,2149.866188
FDG44,OUT045,978.726
FDJ34,OUT045,2002.7264
FDH40,OUT049,1189.304384
NCD07,OUT027,2874.39176
FDB41,OUT017,523.9846
FDH47,OUT018,1348.730113
DRK37,OUT035,3441.609713
FDM25,OUT019,1280.836087
NCX06,OUT045,2556.672
NCS05,OUT017,2107.9228
FDS39,OUT045,1994.7368
FDC47,OUT027,8474.3024
FDG20,OUT013,3078.6592
DRL23,OUT017,1393.5194
FDY33,OUT013,2503.408
NCH18,OUT045,4029.4216
FDX47,OUT035,2494.678521
NCB06,OUT045,2787.7046
FDP36,OUT049,803.5259251
FDW44,OUT018,1767.175509
NCU41,OUT018,2886.243
NCS17,OUT046,2285.0256
FDD46,OUT035,1891.554703
FDE45,OUT017,1263.0226
FDI09,OUT017,2636.568
NCJ54,OUT010,732.0336309
NCA29,OUT018,3591.6581
NCN41,OUT027,3037.0467
FDY34,OUT035,3228.4642
NCG55,OUT035,2093.941
DRM49,OUT046,822.9700776
NCB42,OUT049,1594.866354
FDE58,OUT045,2777.7176
DRJ25,OUT013,1077.503016
FDS47,OUT010,205.0906066
FDY21,OUT049,2889.873941
NCI54,OUT013,1496.083641
FDO24,OUT017,3010.7476
FDY43,OUT035,3677.2134
FDF35,OUT018,1431.72889
NCP29,OUT019,87.2198
FDN28,OUT027,497.2452148
FDJ50,OUT018,922.7988
FDQ14,OUT027,3150.5656
FDC37,OUT035,1890.25198
FDN08,OUT046,1487.673113
FDD04,OUT035,2314.977102
FDW34,OUT018,3956.653989
FDP04,OUT017,958.752
NCG07,OUT017,2435.4964
NCN14,OUT018,3025.963211
FDJ16,OUT045,906.1538
NCM42,OUT045,1870.898
NCF19,OUT046,605.878
FDY21,OUT018,2455.65117
FDY19,OUT035,2743.4289
FDV09,OUT045,1336.2606
FDA28,OUT013,3505.437
FDC38,OUT018,1878.740645
FDL28,OUT045,3111.634302
NCH43,OUT049,2477.239605
NCN53,OUT045,635.1732
NCW05,OUT017,2605.2754
NCO30,OUT018,3367.6164
FDT04,OUT019,40.6138
FDB27,OUT018,2560.130549
NCK07,OUT013,3249.876811
NCA53,OUT013,881.0894088
FDB33,OUT018,647.1576
FDU37,OUT017,1757.712
FDR13,OUT035,1338.455473
FDE45,OUT049,2165.1816
FDV37,OUT017,1186.4556
FDX44,OUT019,185.7582
NCL06,OUT017,4371.6428
FDJ28,OUT045,1924.162
FDX55,OUT049,4101.852905
NCK17,OUT018,419.7869
FDH52,OUT035,969.2263768
FDN13,OUT027,681.0342625
FDK44,OUT018,2673.038585
FDU16,OUT046,1816.3024
FDZ07,OUT017,803.3986667
NCN06,OUT027,3628.229543
FDH02,OUT010,159.6702879
NCW18,OUT045,4515.028875
FDH57,OUT013,1690.462238
FDV35,OUT045,3223.702945
NCU29,OUT013,1784.876522
NCP02,OUT046,985.0511
FDN44,OUT013,2919.187592
FDX03,OUT018,165.672704
FDR11,OUT010,393.1680151
FDA36,OUT046,1739.570094
FDP58,OUT027,3616.2927
FDH31,OUT045,1200.215467
FDH34,OUT035,3444.773471
FDS13,OUT035,3752.836591
FDT01,OUT018,3316.973271
FDY09,OUT049,2989.340065
FDV33,OUT027,5522.811
NCW29,OUT010,262.5781251
NCN17,OUT045,1910.1802
FDX01,OUT046,1013.938071
FDL03,OUT049,2220.269003
DRL59,OUT049,792.302
DRM11,OUT027,6884.304331
FDA43,OUT049,2310.226634
FDZ56,OUT010,454.5731193
FDI44,OUT018,1365.987687
FDB50,OUT013,1543.520439
FDU15,OUT019,72.02618895
NCJ19,OUT019,221.0456
FDD48,OUT013,1923.786727
NCW42,OUT035,3301.473872
FDL24,OUT017,5690.5926
NCB30,OUT013,2854.309669
FDK25,OUT013,4216.506837
FDW28,OUT049,2065.22649
FDD47,OUT017,4431.5648
FDK16,OUT019,436.7100496
FDW37,OUT046,1744.396
FDA48,OUT035,4833.849061
FDA14,OUT017,1750.207822
FDV15,OUT013,1871.332575
FDN22,OUT049,3590.062084
NCD55,OUT045,503.3448
FDY43,OUT013,2853.576044
NCU05,OUT017,2336.2922
FDF10,OUT035,2941.084686
FDR39,OUT018,2664.315535
FDG40,OUT013,465.2455225
FDZ28,OUT019,551.9385516
FDE02,OUT045,2092.387467
FDU60,OUT049,1651.184
FDM21,OUT013,4277.206291
FDV52,OUT019,291.6126447
NCW06,OUT013,2311.912366
FDX36,OUT035,3941.91762
FDT35,OUT027,4306.389984
NCL19,OUT010,334.049094
NCD31,OUT046,2525.27142
FDE53,OUT019,108.5254
FDW58,OUT019,388.99365
DRF48,OUT046,5502.837
FDW57,OUT035,3841.471425
DRH13,OUT017,764.0055
FDT33,OUT013,1379.5376
DRK47,OUT027,4452.8704
FDY22,OUT010,405.7420225
FDC35,OUT019,710.7445669
FDO03,OUT013,4948.584351
FDF24,OUT045,1474.0812
FDF56,OUT018,2108.2557
FDD28,OUT013,379.506
FDG53,OUT027,3607.832883
FDO27,OUT019,202.4032
NCF54,OUT018,2600.2819
FDC20,OUT027,1111.664067
FDU10,OUT046,778.7044384
DRA24,OUT018,2135.167882
FDA02,OUT010,292.2023238
FDG10,OUT017,874.8612
FDW39,OUT010,551.2824
FDP04,OUT019,122.5072
NCM55,OUT013,3511.445844
FDG47,OUT045,2885.5772
NCU41,OUT017,2693.8268
NCK31,OUT017,772.3743215
FDZ46,OUT045,1510.0344
FDU13,OUT027,3370.6125
NCF19,OUT045,759.6778
NCJ43,OUT013,2376.906
NCJ05,OUT045,1677.1502
FDS04,OUT027,5394.9774
FDX28,OUT010,270.0877559
FDB41,OUT027,1552.6456
FDG53,OUT046,2552.6772
FDL15,OUT010,408.2960368
FDQ08,OUT049,495.3552
DRN36,OUT013,1010.488013
FDI46,OUT013,3116.723964
FDG16,OUT027,7384.3878
FDV32,OUT013,1359.94845
FDF44,OUT010,472.0191384
FDK04,OUT018,1151.1682
NCA41,OUT013,3488.148481
FDD51,OUT017,181.0976
NCZ53,OUT045,2072.6354
FDP01,OUT027,3839.505173
FDY25,OUT049,1955.4546
FDB17,OUT018,2954.496554
NCV54,OUT018,1398.18
FDJ32,OUT017,601.8832
FDA37,OUT049,1742.525891
FDG35,OUT035,3302.962699
NCM05,OUT018,3794.348204
FDG45,OUT046,4435.834212
FDH28,OUT013,496.8232729
NCE18,OUT049,2456.802
FDH38,OUT045,2812.3392
FDR56,OUT013,3808.042788
FDH17,OUT027,497.2452148
FDD39,OUT049,4612.568535
FDB41,OUT049,1150.5024
NCR53,OUT046,3760.030003
FDX46,OUT017,592.562
FDV28,OUT049,721.0614
FDA08,OUT018,1973.4312
FDH45,OUT017,454.0756
NCS38,OUT010,289.6749446
FDD40,OUT010,480.8531278
DRM59,OUT035,3052.281453
NCJ43,OUT018,2488.788637
NCN29,OUT013,384.1959631
NCC19,OUT045,4012.334138
FDR56,OUT035,4039.683926
FDZ43,OUT049,4086.0146
FDJ32,OUT010,83.279216
DRH03,OUT017,836.0566747
NCZ54,OUT035,3898.9248
FDE26,OUT017,2745.0934
FDS03,OUT045,1140.748102
DRZ24,OUT019,373.9667408
FDO48,OUT027,762.2171547
FDW39,OUT049,4318.3788
NCK05,OUT049,1534.0032
NCK30,OUT017,2799.0232
FDT27,OUT018,3901.313737
FDS08,OUT019,538.6322
NCJ19,OUT049,955.4862249
FDC58,OUT045,703.0848
DRE37,OUT013,2441.310969
FDW02,OUT035,3778.642925
FDJ02,OUT010,274.6971155
FDX09,OUT045,2362.9242
FDT31,OUT010,455.9640657
FDI24,OUT049,3862.324287
FDY09,OUT045,2885.028723
FDV28,OUT045,480.0418
DRM47,OUT049,6050.7904
FDT52,OUT019,1258.086444
FDI48,OUT018,644.8749093
FDY55,OUT017,5580.56915
FDU48,OUT013,1164.587435
FDN25,OUT045,639.5522259
FDP20,OUT049,1259.765222
FDJ15,OUT013,3157.190149
FDD04,OUT018,1894.150643
FDY58,OUT045,6622.7126
FDR37,OUT018,2892.775351
FDF44,OUT013,3197.773523
FDD32,OUT045,1868.2348
FDR57,OUT017,2204.016649
DRG39,OUT027,1698.899667
FDX15,OUT017,2733.344983
DRN37,OUT045,501.3474
FDW40,OUT027,5394.9774
FDB32,OUT049,1168.7324
FDM40,OUT018,2376.906
FDE39,OUT027,2741.0986
DRH49,OUT017,714.8411395
FDT46,OUT049,728.4673673
NCF06,OUT035,3528.4071
FDP07,OUT017,3142.576
FDC04,OUT013,2632.180927
FDZ32,OUT017,946.7676
FDD50,OUT045,4396.9432
FDU56,OUT017,347.5476
FDV34,OUT017,1034.6532
NCY41,OUT013,759.012
NCK18,OUT046,3593.3226
DRH25,OUT049,682.101044
FDT57,OUT046,2871.194508
FDV56,OUT018,878.3089674
FDV12,OUT045,1970.768
FDN52,OUT017,1691.132
FDX38,OUT035,509.1788339
FDE47,OUT018,1651.549768
NCO07,OUT013,3293.442412
FDV09,OUT027,3043.562029
FDZ23,OUT019,581.7260413
DRH51,OUT018,1041.6441
NCY54,OUT045,2880.5837
DRG49,OUT013,6567.11949
NCC19,OUT049,4157.404429
NCV53,OUT045,6231.888
FDZ47,OUT019,591.2304
NCO26,OUT018,2049.3324
NCP02,OUT045,634.9512667
NCW30,OUT018,2103.928
NCN55,OUT046,4668.472163
FDB20,OUT010,181.7848558
DRL11,OUT013,3118.302852
DRD60,OUT045,3210.559092
FDW14,OUT010,226.1520998
FDL27,OUT010,200.947362
FDU09,OUT018,1148.745293
DRH36,OUT027,2679.845
FDP34,OUT027,3166.71125
FDE04,OUT017,2336.958
FDZ57,OUT027,3008.0844
FDF02,OUT010,399.48
FDG28,OUT045,1225.072
NCI31,OUT046,619.4871916
FDT43,OUT013,646.2035754
FDU20,OUT046,1860.392885
FDD53,OUT013,292.952
FDW15,OUT045,2699.678271
NCT53,OUT045,1980.0892
NCG55,OUT027,2874.39176
FDD48,OUT035,2137.955572
FDG47,OUT049,4047.973899
FDI21,OUT017,874.8612
FDT27,OUT017,3403.5696
DRO35,OUT013,3011.81566
FDD33,OUT017,3950.1914
FDC04,OUT035,2792.295038
FDY34,OUT013,3449.8427
DRJ49,OUT049,2113.681755
FDE05,OUT049,2548.381396
FDU31,OUT017,4200.5322
NCN19,OUT027,642.6978967
FDK56,OUT027,5746.5198
FDK58,OUT017,2631.2416
NCJ42,OUT035,1696.270228
FDZ34,OUT027,5216.680486
FDA52,OUT018,2259.726955
NCR29,OUT013,698.5700115
FDT48,OUT035,3948.666969
DRJ51,OUT019,806.6167
NCS54,OUT046,2522.0504
FDV01,OUT035,2081.380146
DRG51,OUT027,3948.754525
NCG42,OUT013,2234.4248
FDA51,OUT049,1956.847257
FDV19,OUT010,492.8993647
NCT18,OUT045,3925.5568
NCS41,OUT045,2308.821584
FDO03,OUT046,4903.056875
FDL12,OUT010,192.6608728
FDY37,OUT010,280.9676
FDI58,OUT049,1438.36636
FDT28,OUT018,2453.90511
NCC42,OUT010,305.978612
FDO01,OUT017,1798.9916
FDJ02,OUT013,1860.98209
FDQ04,OUT018,339.8726795
DRL47,OUT013,1370.474367
FDZ32,OUT035,1764.259995
FDC35,OUT035,2222.520945
FDX14,OUT045,1956.1204
FDZ35,OUT013,2211.612074
FDL14,OUT013,1149.430114
FDO04,OUT049,958.752
DRK11,OUT017,1431.8029
FDB44,OUT018,2461.792836
FDZ50,OUT049,4042.7376
FDI12,OUT027,2292.0165
FDU43,OUT017,3714.867986
FDD58,OUT010,237.2870696
FDB27,OUT017,1576.6144
FDB04,OUT018,1233.205887
NCO17,OUT013,2383.593859
FDL12,OUT017,1286.714051
DRJ13,OUT049,2360.880067
FDD57,OUT045,1713.7692
FDW19,OUT035,1535.352843
DRD27,OUT018,1406.695257
FDH27,OUT027,3150.5656
NCW30,OUT027,6183.2846
FDR40,OUT018,1188.183924
FDG05,OUT013,2198.747065
NCY41,OUT019,134.0477333
FDI38,OUT018,3316.973271
FDR20,OUT046,655.0684344
FDE09,OUT017,994.7052
FDN50,OUT019,231.0326
DRF27,OUT045,2848.9582
DRF51,OUT013,679.9742252
NCO02,OUT019,359.942988
FDB51,OUT027,2020.0372
FDJ50,OUT013,729.051
FDN52,OUT013,1336.791433
FDX14,OUT013,1197.615422
FDT27,OUT019,711.0744
FDV10,OUT013,898.2115668
FDU33,OUT046,894.8352
FDU58,OUT046,1737.738
NCP42,OUT027,5607.20115
FDL51,OUT027,6775.1808
DRH15,OUT027,1698.899667
FDU16,OUT017,697.3160019
FDW15,OUT017,2699.678271
FDQ44,OUT045,2686.503
NCI06,OUT027,4814.114457
DRK23,OUT019,671.0625405
FDC28,OUT035,1658.30514
NCY17,OUT019,134.0477333
NCV05,OUT018,1979.697449
FDM34,OUT019,506.008
DRD60,OUT027,307.8184663
FDT38,OUT046,1304.968
FDQ57,OUT018,4287.752
FDE59,OUT027,810.9444
NCM43,OUT046,1975.962512
DRI51,OUT049,3665.285618
NCG30,OUT017,1811.6418
NCK54,OUT035,2192.918102
FDQ16,OUT019,108.5254
FDI36,OUT013,3126.197289
FDX16,OUT027,3574.0144
FDA34,OUT046,3299.064786
FDJ48,OUT018,3088.293505
FDU47,OUT035,1151.855822
FDS39,OUT046,2455.004796
FDD11,OUT046,3170.439499
FDM16,OUT027,1846.395316
FDU56,OUT018,1086.922574
FDQ32,OUT017,2744.989976
DRK35,OUT013,826.9236
FDA58,OUT049,3072.667
DRG48,OUT019,449.0717279
FDT59,OUT010,616.4319282
FDQ31,OUT019,515.3292
FDS51,OUT018,538.1317425
FDW32,OUT027,1501.7119
FDI15,OUT027,6752.2107
NCV30,OUT017,1100.5674
DRG25,OUT049,4917.205929
FDT02,OUT013,396.7101087
FDO33,OUT027,3219.8088
FDP38,OUT035,509.1788339
FDZ45,OUT035,3588.498449
NCA54,OUT027,4814.114457
FDU33,OUT017,910.8144
FDN58,OUT017,4574.060917
FDI05,OUT045,1805.6496
FDM57,OUT019,333.7653162
NCS42,OUT027,2607.9386
FDB57,OUT045,2446.1492
FDC03,OUT045,5267.1438
FDZ58,OUT013,2133.889
NCK29,OUT045,3202.498
NCR53,OUT045,3741.155693
FDE26,OUT027,3370.6125
FDU52,OUT049,1921.4988
FDE41,OUT027,1818.2998
FDU38,OUT018,2736.523252
FDA52,OUT017,1058.622
FDW46,OUT046,908.4885115
DRI59,OUT035,4020.654602
FDT38,OUT035,315.5892
FDL33,OUT018,1313.199815
FDQ01,OUT027,1695.820415
FDJ08,OUT046,2277.036
FDQ47,OUT049,417.8908245
NCZ18,OUT013,4267.1122
FDE29,OUT017,899.0519333
FDF10,OUT027,3919.8975
FDC48,OUT049,1866.53123
FDY58,OUT013,4332.467354
NCX30,OUT010,655.0469676
FDV11,OUT013,2214.652894
FDT46,OUT046,527.3136
DRD01,OUT019,143.1258888
FDQ11,OUT013,3701.847983
NCM41,OUT017,1065.343892
NCC55,OUT013,624.5204
FDG45,OUT027,5698.5822
NCQ54,OUT049,2816.163638
FDM34,OUT045,1408.237045
FDD17,OUT019,569.8073859
FDN38,OUT027,1695.820415
FDB53,OUT018,2453.90511
NCL06,OUT035,3700.798542
NCV18,OUT019,150.4708
FDX25,OUT013,3124.44297
FDB39,OUT046,812.6337032
FDC33,OUT049,3012.827982
NCO14,OUT018,372.848
FDA58,OUT027,6245.204
NCQ02,OUT017,2435.4964
NCR53,OUT017,2688.955654
FDN52,OUT046,1324.492817
FDG26,OUT046,4122.266621
FDE23,OUT027,1344.275638
DRI37,OUT013,647.9954875
DRH37,OUT018,2454.534503
FDO01,OUT035,2011.405277
FDK45,OUT049,1949.679319
FDP23,OUT049,3926.059209
FDM33,OUT035,4373.615415
FDD36,OUT017,1313.462945
FDL56,OUT017,1133.8574
FDT27,OUT010,574.5535649
FDG52,OUT017,632.4343419
NCL42,OUT035,6300.715863
DRJ24,OUT046,2744.655037
FDV38,OUT046,236.359
FDT35,OUT045,1845.5976
FDY51,OUT045,4121.635654
FDC37,OUT017,1454.1072
NCP43,OUT013,2794.63091
FDO33,OUT045,1763.073109
FDW04,OUT018,1306.499816
NCC31,OUT046,1416.963969
FDK22,OUT049,1980.143058
FDJ50,OUT017,644.7163333
FDV13,OUT017,1430.604655
DRL60,OUT017,2567.102867
FDW03,OUT017,2018.204071
FDY27,OUT035,4250.4672
FDB39,OUT027,1698.899667
FDU59,OUT045,2588.186113
FDZ57,OUT049,1162.066217
FDO21,OUT049,1938.210617
FDS43,OUT018,3630.6074
FDU28,OUT010,381.07492
FDC51,OUT010,361.3254541
FDW16,OUT010,262.0602195
FDP32,OUT010,291.8138946
FDB60,OUT019,123.8245431
NCQ30,OUT046,1969.4364
FDD26,OUT049,3188.299121
FDI44,OUT045,1467.4232
DRH23,OUT046,1125.297441
FDO44,OUT046,910.8144
FDG04,OUT046,2995.694515
FDM32,OUT027,3135.696067
FDM09,OUT013,1431.524685
FDZ47,OUT013,1568.361603
FDM40,OUT027,3607.832883
FDY48,OUT017,1435.4648
NCM30,OUT045,467.22515
FDX36,OUT010,548.4965279
DRF03,OUT017,690.4346
FDN51,OUT049,5338.680723
FDM57,OUT049,948.3182862
FDB35,OUT049,1721.165434
FDY13,OUT027,2975.1273
FDA37,OUT017,3363.442858
NCX53,OUT017,2136.567928
FDD59,OUT018,1388.727077
FDX10,OUT019,52.15433333
FDC03,OUT018,4015.431254
FDW43,OUT035,2570.6538
FDW10,OUT046,1879.319729
FDY14,OUT027,6752.2107
FDV43,OUT045,1012.6818
FDO40,OUT013,2546.685
FDP46,OUT027,2991.83888
NCE43,OUT019,165.7842
FDD05,OUT035,2649.863922
FDJ60,OUT010,169.1132
DRE27,OUT018,910.2862357
FDO11,OUT035,5196.99878
DRG11,OUT027,2303.668
FDK33,OUT010,539.3209675
DRM23,OUT045,4138.6128
FDJ02,OUT027,5123.9968
NCZ05,OUT045,2220.27655
NCL30,OUT013,1398.8458
FDZ19,OUT018,2330.3
FDM45,OUT049,1366.2216
FDO36,OUT046,1078.596
NCK31,OUT045,772.3743215
DRJ37,OUT045,2884.2456
FDP24,OUT018,1237.875584
FDF46,OUT013,1335.387978
FDX46,OUT019,247.6776
NCL18,OUT045,3087.9804
FDJ26,OUT013,1126.273097
FDJ07,OUT045,1747.725
FDY15,OUT013,1868.935005
DRG01,OUT045,1110.461631
FDF58,OUT045,887.2100917
FDZ14,OUT019,357.5346
FDP31,OUT049,688.1221125
FDH45,OUT013,591.6968696
FDA09,OUT010,469.843935
FDW31,OUT035,2337.086183
FDA57,OUT046,876.0424932
NCE55,OUT035,2651.973093
FDC17,OUT019,631.8442
FDC59,OUT013,1044.170946
FDA22,OUT013,3874.940837
FDK52,OUT035,5173.301617
NCM26,OUT046,3038.337853
NCT53,OUT035,1989.4104
FDW45,OUT018,2202.743125
NCI18,OUT035,3301.473872
FDE38,OUT018,2578.281456
FDF08,OUT019,515.3292
FDY58,OUT010,639.5098005
FDF58,OUT019,224.6397436
FDX39,OUT017,3563.540729
FDB44,OUT049,2897.101613
FDF28,OUT013,3505.437
FDE39,OUT013,2889.013297
FDT37,OUT018,3615.867673
FDZ45,OUT017,2063.3142
FDO40,OUT035,1947.465
FDM57,OUT027,2412.8592
DRG36,OUT017,4106.6544
FDY36,OUT010,202.2421259
DRL60,OUT027,4250.96655
FDS25,OUT019,211.7244
DRF49,OUT027,2815.446267
FDP16,OUT045,4470.1812
FDS60,OUT049,3954.852
FDU15,OUT027,938.778
FDK43,OUT046,2324.988966
FDN25,OUT046,642.7787976
FDE53,OUT049,1537.522845
FDB22,OUT013,2446.815
FDE39,OUT017,3456.1678
FDX35,OUT035,4391.667443
NCG54,OUT049,3617.9572
FDH27,OUT035,2143.876
NCK42,OUT013,2425.17123
FDS25,OUT049,2201.273966
FDI10,OUT018,1838.2738
FDU35,OUT035,2665.8632
FDI04,OUT017,2270.7109
DRK23,OUT035,6435.454706
FDB53,OUT019,295.6152
FDY02,OUT049,2831.335775
FDM60,OUT035,282.2992
NCJ31,OUT010,534.3231788
DRP35,OUT017,894.8352
NCQ30,OUT018,1489.044336
DRL11,OUT010,460.2885772
FDU01,OUT013,3901.606493
FDR39,OUT035,3256.250752
FDO08,OUT046,3770.0925
FDC02,OUT045,4814.662609
NCZ29,OUT035,1864.197507
FDF29,OUT010,345.5854406
FDZ23,OUT017,1491.392
NCU53,OUT018,1864.833071
NCW30,OUT013,3003.139753
NCM26,OUT027,259.334239
FDV50,OUT027,2741.0986
FDW15,OUT049,2797.288067
FDI35,OUT027,4942.118355
FDO11,OUT017,4829.558976
FDN48,OUT046,1267.977151
NCA17,OUT049,2491.4236
NCN54,OUT013,979.0662018
FDP22,OUT013,1331.6
NCB54,OUT035,2036.715336
FDD08,OUT045,548.78565
DRM48,OUT010,123.4801974
FDG41,OUT027,2326.749067
FDE44,OUT027,1111.664067
FDE26,OUT035,1978.837186
NCS38,OUT013,2230.43
NCJ54,OUT018,4304.597122
FDI40,OUT019,293.6178
FDN45,OUT018,3001.599578
FDU43,OUT046,3733.609673
FDI04,OUT010,488.1317562
NCC07,OUT018,1537.998
NCC07,OUT019,410.1328
NCD18,OUT045,2534.0348
FDU55,OUT035,4111.9808
FDX59,OUT035,1468.089
FDR52,OUT049,2585.690517
NCP17,OUT013,1347.5792
FDQ32,OUT045,2744.989976
NCT17,OUT049,3956.8494
FDO10,OUT049,1163.356446
FDE32,OUT049,498.4584552
FDN44,OUT045,1917.504
FDH02,OUT035,1147.51341
FDK60,OUT013,1773.6912
FDS24,OUT019,179.4331
FDL03,OUT010,320.8425019
FDB46,OUT027,356.3026936
FDO48,OUT049,3153.176222
FDZ39,OUT049,1377.677813
FDT02,OUT027,1096.5726
FDC50,OUT013,1929.4884
FDP39,OUT035,812.8995419
DRG15,OUT018,1314.2892
FDP10,OUT018,1452.681614
FDF53,OUT027,4620.15265
FDN34,OUT045,2728.4484
FDK02,OUT045,2157.192
FDC23,OUT045,3324.70308
FDJ10,OUT019,425.4462
FDE53,OUT035,863.5196599
FDR25,OUT035,5036.70174
FDW50,OUT046,1861.474419
FDS09,OUT049,780.9834
FDW49,OUT010,409.3353007
FDU51,OUT046,4364.638377
FDF28,OUT018,1600.9161
NCY30,OUT018,2883.261932
FDD44,OUT045,8760.5964
FDX09,OUT017,2362.9242
NCF30,OUT013,1398.8458
FDZ50,OUT019,975.397
FDW37,OUT013,1151.301388
FDD11,OUT049,3268.580034
DRH39,OUT018,1260.818005
FDA36,OUT049,1793.418256
NCG43,OUT049,2656.542
FDF02,OUT035,1118.2111
FDP57,OUT027,1884.8798
NCE42,OUT017,2670.969329
NCR38,OUT027,5977.5524
FDP03,OUT019,475.4571591
FDO51,OUT035,643.1732639
NCQ42,OUT046,2379.9021
NCM41,OUT046,1070.718603
FDH48,OUT027,1661.43732
DRF60,OUT046,3023.3978
FDJ27,OUT035,1822.324248
FDQ14,OUT013,1657.831896
FDN27,OUT017,1176.951347
NCQ02,OUT046,2375.9073
FDJ33,OUT049,1366.2216
FDP07,OUT027,6306.4576
DRE01,OUT049,3813.7024
FDU36,OUT045,1308.851067
FDL28,OUT017,3111.634302
NCX53,OUT046,2147.347016
FDZ39,OUT013,1348.720806
NCP42,OUT013,4492.46129
FDJ14,OUT035,1997.4
FDK04,OUT049,302.939
NCC19,OUT017,4012.334138
FDS09,OUT018,918.804
FDZ02,OUT046,942.2671341
FDD35,OUT018,1771.028
NCY42,OUT017,858.882
FDB05,OUT045,3602.799343
FDF20,OUT035,2996.710985
NCO41,OUT018,1791.6678
FDC40,OUT027,2135.996193
FDV58,OUT045,3050.757508
FDZ57,OUT045,642.497
DRM35,OUT046,3664.546006
DRN36,OUT018,1494.465244
FDQ13,OUT046,1328.577539
DRO35,OUT010,444.5701431
NCD43,OUT035,2099.432173
FDA51,OUT018,1354.008901
NCX17,OUT027,5983.443873
NCZ17,OUT049,1198.44
FDR11,OUT027,4870.9928
FDW34,OUT049,6692.6216
FDN50,OUT017,629.5213906
FDS09,OUT046,876.737765
FDS48,OUT018,1617.440682
FDL44,OUT049,3819.0288
DRF48,OUT018,2815.97915
FDA14,OUT018,1540.999783
NCD30,OUT049,1262.3568
FDI16,OUT017,796.9325736
NCG06,OUT035,2688.821562
DRZ24,OUT035,2981.376067
NCS17,OUT045,1545.543733
FDB37,OUT045,5494.130642
FDE10,OUT035,1495.824487
FDC57,OUT045,2888.2404
FDM12,OUT018,1091.693786
FDE24,OUT049,1349.866211
FDW22,OUT045,4146.539797
DRD01,OUT027,1034.6532
NCZ18,OUT027,5977.5524
FDN49,OUT045,415.0690487
FDR22,OUT035,1593.9252
FDV08,OUT019,148.7426742
FDY39,OUT046,3070.320357
FDV36,OUT049,1189.591102
FDO60,OUT045,490.6946
FDU04,OUT027,1968.326733
FDR20,OUT027,2187.153
FDW19,OUT019,324.4665333
FDU40,OUT049,2419.609378
FDK15,OUT045,2804.3496
DRF15,OUT035,856.0755249
FDQ25,OUT017,2329.229145
FDI48,OUT019,166.8307183
FDS49,OUT046,1558.79942
FDV22,OUT046,2705.1454
NCV42,OUT046,1492.887652
FDX26,OUT046,2819.466284
FDI33,OUT018,1482.7366
FDZ14,OUT049,1956.847257
FDG10,OUT013,639.168
FDM38,OUT018,1154.836201
FDG26,OUT027,5650.9775
FDH46,OUT035,2010.716
FDN13,OUT018,1103.672572
FDU57,OUT035,2145.0275
NCI06,OUT046,3885.17893
FDM38,OUT045,1311.618194
NCG42,OUT010,380.5012399
FDL39,OUT045,5954.2494
FDT31,OUT019,573.2538
FDV59,OUT013,3763.225774
FDB49,OUT035,1696.667249
FDD58,OUT049,2579.3092
DRN59,OUT046,665.1433745
FDX48,OUT049,1829.257949
FDQ11,OUT049,3781.326581
FDY12,OUT049,803.5259251
FDQ11,OUT045,3649.379314
DRI11,OUT017,1612.5676
FDY32,OUT027,4334.52445
FDS51,OUT045,611.1891743
FDR19,OUT010,341.5707465
DRB13,OUT018,2221.963324
FDS21,OUT035,623.0740994
FDQ40,OUT045,3194.952267
NCE55,OUT013,2499.90524
FDX43,OUT027,3611.2992
FDS12,OUT049,2201.453164
DRK01,OUT027,1963.4442
FDN25,OUT017,639.5522259
FDB60,OUT046,2182.458243
FDQ13,OUT017,977.3944
